BG,Sugar,391.0313320403524
CA-MB,Hogs,390.3072802909397
HR,Office machinery and computers (30),385.4034632446635
RO,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",385.1305318465528
EE,Food waste for treatment: composting and land application,384.86086371968435
CA-BC,Springs and wire products,384.54000470950615
AU,"Bricks, tiles and construction products, in baked clay",383.94576473509
US,Textiles waste for treatment: incineration,381.00250080456465
GR,Inland water transportation services,377.66980600251486
HU,Other waste for treatment: waste water treatment,377.4825155875474
LU,Food waste for treatment: landfill,376.1847428994023
SK,Leather and leather products (19),374.4073672049793
CA-NS,"Hand tools, kitchen utensils and cutlery (except precious metal)",372.52923788051964
AU,N-fertiliser,371.3962181112547
NO,Wood waste for treatment: incineration,370.8864617840567
DK,Oil/hazardous waste for treatment: incineration,369.74046356559415
TR,Intert/metal waste for treatment: incineration,368.0730493996119
ES,Food waste for treatment: composting and land application,367.88733476457776
IE,Inland water transportation services,366.4563332595328
AU,Wood waste for treatment: landfill,366.11939230114933
CY,Health and social work services (85),363.5570448686899
CH,Inland water transportation services,358.88243323853663
LT,Public administration and defence services; compulsory social security services (75),358.7885235270827
CA-BC,Rail passenger transportation services,357.57479162129994
MT,Glass and glass products,357.53391666197086
CA-NS,Other industry-specific machinery,356.7385760508499
PL,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",356.72599235333524
WE,Intert/metal waste for treatment: incineration,356.00428925720183
WM,Wood waste for treatment: incineration,355.70346615741875
MX,Sand and clay,355.65483531031435
ZA,"Cement, lime and plaster",355.4033679159993
FI,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",351.8568597167533
TR,Inert/metal/hazardous waste for treatment: landfill,350.5480219988831
LT,Glass and glass products,350.54252095897175
FR,"Bricks, tiles and construction products, in baked clay",345.9353776434828
HU,Food waste for treatment: incineration,345.36669732283457
CA-PE,Other industry-specific machinery,343.7134424599092
CA-NL,Retail margins - health and personal care products,342.97283699067987
CA-BC,"Suitcases, handbags and other leather and allied products",342.4366592365032
SK,"Wool, silk-worm cocoons",341.9496820590142
HU,Wood waste for treatment: landfill,341.3775566876243
CY,Membership organisation services n.e.c. (91),338.7712463652476
LU,Tobacco products (16),337.70839560536916
WF,Products of meat cattle,336.50688749221626
FR,Paper waste for treatment: incineration,334.97812289610084
CH,Textiles waste for treatment: landfill,334.10916938991403
US,Inert/metal/hazardous waste for treatment: landfill,332.54447379940945
CA-MB,Rental of non-residential real estate,332.5405225919421
GR,Oil/hazardous waste for treatment: incineration,332.5395101864036
FR,Sewage sludge for treatment: biogasification and land application,329.8709470438904
FR,Textiles waste for treatment: incineration,329.32378121635406
TW,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",328.6038841456741
CA-NB,Footwear,327.8378098398324
AT,"Vegetables, fruit, nuts",327.77725363681543
DE,Food waste for treatment: composting and land application,327.52686945258114
CA-AB,Photographic services,326.42606775371536
CZ,Paper waste for treatment: incineration,325.61929319823986
TW,Sand and clay,325.25618336541663
US,Food waste for treatment: composting and land application,324.66695571386464
GR,Fish and other fishing products; services incidental of fishing (05),324.1180039560949
CA-SK,Other miscellaneous general-purpose machinery,323.77661978392075
CZ,Food waste for treatment: incineration,323.4945616405128
EE,Textiles waste for treatment: landfill,322.45240990013895
WM,Fish and other fishing products; services incidental of fishing (05),321.49945414027843
CH,Oil/hazardous waste for treatment: incineration,319.9793885736336
FI,Public administration and defence services; compulsory social security services (75),318.92204599351174
FR,Food waste for treatment: incineration,318.8680694534735
LT,Office machinery and computers (30),318.2598588513101
FI,Plastic waste for treatment: incineration,316.45360948288703
MX,Inland water transportation services,316.2534702970173
CA-MB,Office furniture,313.6732116269015
RU,Inland water transportation services,313.27490752655336
CZ,Intert/metal waste for treatment: incineration,312.92292847117795
CA-PE,Other health practitioner services,312.406838981115
EE,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",310.9796931028747
CA-MB,Footwear,309.68579782839083
ZA,Computer and related services (72),309.5112906784398
TR,Plastic waste for treatment: landfill,308.5048497757889
CY,Chemicals nec,306.49446621024777
CA-BC,Advertising space in printed newspapers,306.24441473838635
WL,Sand and clay,306.2008460244136
CA-NU,"Wholesale margins - machinery, equipment and supplies",304.2611923976059
RO,Paraffin Waxes,303.78633435589404
BR,"Recreational, cultural and sporting services (92)",302.1387456574029
HR,Oil/hazardous waste for treatment: incineration,301.975870420338
PL,Naphtha,300.9167462912739
SK,Paper for treatment: landfill,300.1929187144537
TW,Paper waste for treatment: incineration,299.35500238296106
AU,Inland water transportation services,299.31195154856147
CZ,Public administration and defence services; compulsory social security services (75),298.3077574647748
RU,Food waste for treatment: waste water treatment,297.4325455848601
LT,Food waste for treatment: landfill,296.48434559076645
IE,"Wool, silk-worm cocoons",296.24704975277507
GB,Processed rice,295.80300339123556
CA-AB,Aircraft,295.69186005113943
LT,Paraffin Waxes,295.4571006488111
GR,Textiles waste for treatment: landfill,294.66435199839367
HR,Inland water transportation services,293.9248036597478
SE,Public administration and defence services; compulsory social security services (75),293.359700830302
CA-YT,Scenic and sightseeing tour services,293.00202717182736
LV,Health and social work services (85),292.8244024422635
CA-NT,Wholesale margins - building materials and supplies,292.439122366058
CA-BC,"Motor homes, travel trailers and camping trailers",292.3760964350407
US,Other waste for treatment: waste water treatment,290.746472783563
TW,Food waste for treatment: incineration,288.6211461342902
SE,products of Vegetable oils and fats,286.57946568718563
PT,Inland water transportation services,286.2863470247953
CA-NS,Metalworking machinery and industrial moulds,285.5848503273836
NO,Leather and leather products (19),285.39046434893004
TR,Processed rice,284.99864316521683
GR,Paper for treatment: landfill,283.9464022113976
CA-NL,Retail margins - miscellaneous products (except cannabis),283.2221302500353
JP,Food waste for treatment: composting and land application,283.13516975624486
DE,Inland water transportation services,282.8858714308468
CZ,Inert/metal/hazardous waste for treatment: landfill,282.10041656307783
ES,Paper waste for treatment: incineration,281.2123815059547
WL,Inland water transportation services,279.53257470747855
CA-SK,Retail margins - motor vehicles and parts,278.75140235873346
WE,Oil/hazardous waste for treatment: incineration,278.51769740308424
BG,Paper for treatment: landfill,278.37412406028983
CA-AB,"Computers, computer peripherals and parts",277.5752587832617
AT,Food waste for treatment: composting and land application,276.68663260840736
RO,Renting services of machinery and equipment without operator and of personal and household goods (71),276.6064406275057
ES,Textiles waste for treatment: landfill,276.45969182224496
FI,Inland water transportation services,276.33276496741496
CA-AB,Recorded music and other sound recordings,275.65536773612246
WE,Food waste for treatment: incineration,275.63591432020826
US,Electricity by wind,275.2713100011735
CA-MB,"Wood products, n.e.c.",275.1676653081855
CN,Plastic waste for treatment: landfill,273.8535533472838
WL,Stone,273.217957813568
CA-NU,Air transportation support services,272.792167865887
CH,Other waste for treatment: waste water treatment,272.36343233551435
WE,Sewage sludge for treatment: biogasification and land application,271.7020045098624
EE,Wood waste for treatment: incineration,271.26351586556075
NO,Sand and clay,270.6423494539251
HR,Health and social work services (85),270.07548123812404
CA-MB,Retail margins - electronics and appliances,269.4317668301432
WM,Textiles waste for treatment: incineration,267.4679765737962
CA-YT,Mobile telecommunications services,265.87980626061466
DE,Wood waste for treatment: incineration,264.2561973623191
CH,Food waste for treatment: composting and land application,264.1522837817896
BR,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",262.57634964863246
FR,Aviation Gasoline,262.4016896563393
TW,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",261.7590067701409
MT,Transportation services via pipelines,260.5618578679134
EE,Plastic waste for treatment: landfill,258.91508406355354
NL,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",258.3278593760206
ES,Food waste for treatment: incineration,258.263266147138
CA-BC,Small electric appliances,257.61962868748435
WM,Aviation Gasoline,257.0681022416668
WF,Aluminium and aluminium products,256.4062133402086
ES,Plastic waste for treatment: landfill,255.0896545869305
AT,Oil/hazardous waste for treatment: incineration,254.96354984225377
WE,Food waste for treatment: composting and land application,254.80845908698382
RU,Wood waste for treatment: incineration,254.2845817902438
AT,Food waste for treatment: waste water treatment,253.32020513282862
CA-BC,Flour and other grain mill products,253.08339058743198
AT,Sea and coastal water transportation services,253.06053917700422
CA-SK,Other industry-specific machinery,253.06019387928757
WE,Paper waste for treatment: incineration,252.4620264632873
CA-PE,Retail margins - household fuels,251.42724019244096
CA-MB,Ambulance services,250.79035994608182
EE,Public administration and defence services; compulsory social security services (75),248.05354554273381
HR,Leather and leather products (19),247.23544235271186
DK,Food waste for treatment: waste water treatment,246.1064598248555
CH,Plastic waste for treatment: landfill,244.40273275600478
NO,Stone,244.35489657213722
HU,Plastic waste for treatment: landfill,242.85384490073164
IE,Plastic waste for treatment: landfill,241.85642326055915
HR,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",241.82296666110673
IE,Non-specified Petroleum Products,241.6932892512342
HR,Plastic waste for treatment: landfill,241.62957667280992
CA-AB,Other industry-specific machinery,239.64311183756917
FI,Textiles waste for treatment: incineration,239.4270600698258
WL,Textiles waste for treatment: incineration,239.42237685994516
LV,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",238.18888110296052
SK,Inert/metal/hazardous waste for treatment: landfill,235.85246611777015
CZ,Wood waste for treatment: landfill,235.7848905137253
NO,Public administration and defence services; compulsory social security services (75),234.3774452193568
BE,Wood waste for treatment: landfill,233.61451324118724
LU,Plastic waste for treatment: incineration,233.50827851352517
WM,Inland water transportation services,233.43012586380368
JP,"Bricks, tiles and construction products, in baked clay",232.86768147932872
GR,Sugar,230.78467447679344
WM,Other waste for treatment: waste water treatment,230.48285682705267
FI,products of Vegetable oils and fats,229.66773627259366
DK,Pigs,228.01323196581998
NO,Food waste for treatment: composting and land application,227.277007463739
TW,Meat products nec,225.90859401596248
CZ,Computer and related services (72),224.73142626060763
CA-MB,Retail margins - furniture and home furnishings,224.4835490182803
GR,Intert/metal waste for treatment: incineration,223.4392991966134
IN,Natural Gas Liquids,223.28427343340195
LU,Ceramic goods,218.55245723772205
DK,Wood waste for treatment: incineration,218.02779929340323
WM,Sand and clay,217.63997786923971
HU,Inland water transportation services,217.5190513149602
ES,Wood waste for treatment: landfill,217.42702366231566
RU,Sugar,216.9929426531
CA-NT,Other membership services,216.51350447932654
JP,Textiles waste for treatment: landfill,215.6751392748369
CA-NL,Scenic and sightseeing tour services,215.6158906596217
RU,Stone,215.19427680477423
WA,Sand and clay,215.09063416510108
NO,Gas/Diesel Oil,214.82568332954312
CZ,Fish products,213.30693199151693
CA-SK,"Retail margins - building materials, garden equipment and supplies",211.99179127304862
WE,Wood waste for treatment: incineration,211.76785376284127
CA-NS,Other miscellaneous crop products,211.5219400631455
CH,Other business services (74),210.6855409070702
CZ,Plastic waste for treatment: landfill,209.6160302575582
CA-NL,Employment services,209.46222123799083
TR,Computer and related services (72),208.05388763199915
CA-AB,Other published products,207.77164204959809
AU,"Cement, lime and plaster",207.4757432124304
IT,Textiles waste for treatment: incineration,207.39234447426867
LT,"Plastics, basic",207.12670678016696
ES,Plastic waste for treatment: incineration,206.8884368542063
FR,Food waste for treatment: composting and land application,204.3337991138763
CA-BC,Rubber and plastic hoses and belts,204.26167260627446
TR,Wood waste for treatment: landfill,204.02275383237102
CA-SK,Rubber and plastic hoses and belts,203.69360516415998
FR,Plastic waste for treatment: landfill,203.62750666606522
WE,Processed rice,203.3777907089516
CA-ON,Infant clothing,203.24927423970354
NO,Inert/metal/hazardous waste for treatment: landfill,202.79844797686076
HU,Food waste for treatment: waste water treatment,200.90862201641448
TR,Food waste for treatment: waste water treatment,200.853167409191
CA-NB,"Measuring, control and scientific instruments",200.789931489224
IT,Kerosene,200.34991079573462
MX,Food waste for treatment: waste water treatment,200.00457811495784
HU,Paper waste for treatment: incineration,198.78637764906958
MX,Plastic waste for treatment: landfill,197.89096490989837
GR,Food waste for treatment: waste water treatment,197.83771526730288
CN,Gas/Diesel Oil,197.04611697895223
CA-BC,Other electronic components,196.79746070999693
AT,Textiles waste for treatment: landfill,196.07929550964167
CA-BC,Major appliances,193.01842539904956
WL,Other waste for treatment: waste water treatment,192.3082023550413
AU,Lubricants,191.76931546114213
CA-NB,Other published products,191.5447988636221
MT,Food waste for treatment: landfill,189.83769436388675
FR,Inert/metal/hazardous waste for treatment: landfill,189.19749834435282
FR,Other waste for treatment: waste water treatment,189.10910893194674
TW,Oil/hazardous waste for treatment: incineration,187.87080926889138
CA-YT,Interurban and rural bus passenger transportation services,187.4436813682821
AT,Paper waste for treatment: biogasification and land application,187.19574050251464
CA-NB,"Agricultural, lawn and garden machinery and equipment",187.06011013072427
MX,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",186.6587418151166
CN,Food waste for treatment: waste water treatment,185.3627219216282
NO,Textiles waste for treatment: incineration,184.81755738959814
MT,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",184.27164137461102
WE,Textiles waste for treatment: incineration,183.7339901354661
MT,Food waste for treatment: waste water treatment,183.69757001810976
NO,Plastic waste for treatment: incineration,180.5573692878247
IE,"Vegetables, fruit, nuts",180.17559033993066
CA-MB,Motor vehicle gasoline engines and engine parts,180.1634289323117
ES,Food waste for treatment: waste water treatment,179.76404783842295
CN,Wood waste for treatment: incineration,178.7934280082761
FI,Lubricants,178.08284744303253
DE,Plastic waste for treatment: incineration,176.80059177827553
CA-NS,Retail margins - furniture and home furnishings,176.6096909733388
TW,Processed rice,174.9286646596629
CZ,Food waste for treatment: composting and land application,174.92020249611323
CA-AB,Advertising space in printed newspapers,173.59082777287787
SK,Food waste for treatment: waste water treatment,173.114510021819
MT,Paper for treatment: landfill,170.82349493217683
HR,Inert/metal/hazardous waste for treatment: landfill,170.64848136335524
IE,Sand and clay,170.40401014800483
GR,"Plastics, basic",168.34423625142912
CA-AB,Pharmaceutical and medicinal products,167.62561002841454
KR,Intert/metal waste for treatment: incineration,166.7917894758224
SK,Public administration and defence services; compulsory social security services (75),166.37823295643454
EE,White Spirit & SBP,166.26633195437557
CY,Paper for treatment: landfill,166.0804459821728
CN,Inert/metal/hazardous waste for treatment: landfill,165.92434015535355
WE,Sand and clay,165.73152851305346
CA-YT,Air transportation support services,165.51917559770303
HU,Food waste for treatment: composting and land application,165.2684657540485
WE,Plastic waste for treatment: incineration,164.1007587637942
CA-AB,Rail passenger transportation services,164.08551230210395
FR,Wood waste for treatment: landfill,163.59431287381196
SE,Products of meat pigs,163.47761516937564
AT,Plastic waste for treatment: incineration,162.3252520241661
TW,Inland water transportation services,162.12842732625012
FR,Textiles waste for treatment: landfill,162.02752531616625
CA-NU,Other membership services,160.39895461144187
LU,products of Vegetable oils and fats,160.2094373418027
BG,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",159.96112131761814
US,Electricity nec,159.8332455131583
IN,Inland water transportation services,159.7044584567511
DK,Textiles waste for treatment: landfill,159.54439086850883
SK,Crops nec,159.1646712646316
AT,Paper waste for treatment: incineration,158.9461748304124
CY,Supporting and auxiliary transport services; travel agency services (63),158.74623293712517
CA-NB,Wine and brandy,157.24100833112774
DK,Inland water transportation services,156.54699053219653
FR,Wood waste for treatment: incineration,156.22256722683719
RO,Paper for treatment: landfill,155.67477486525826
LV,Paper for treatment: landfill,155.62349962246296
CA-MB,Motor vehicle electrical and electronic equipment,155.23137109064106
ES,Textiles waste for treatment: incineration,155.10189703841286
LV,Paper and paper products,154.7358510087741
MX,Inert/metal/hazardous waste for treatment: landfill,153.525344186301
DE,Natural Gas Liquids,151.3920364736366
CA-NS,"Glass (including automotive), glass products and glass containers",151.3500888280366
CA-AB,Other engine and power transmission equipment,151.31012437592318
SK,Sewage sludge for treatment: biogasification and land application,151.26787402884952
CA-NT,Freight transportation arrangement and customs brokering services,151.04499660560245
CA-NB,Periodicals,149.3674632983261
SK,Intert/metal waste for treatment: incineration,148.91324459805315
BR,Food waste for treatment: landfill,148.67963125973068
FR,Products of meat pigs,147.77701314998814
CH,Food waste for treatment: incineration,147.67209508675856
DK,Other waste for treatment: waste water treatment,146.33449471727747
KR,Paper waste for treatment: incineration,145.5093238469531
CZ,Textiles waste for treatment: incineration,145.02727766138065
PL,Paper waste for treatment: biogasification and land application,144.87598346948585
LU,Oil/hazardous waste for treatment: incineration,144.54834160420825
CA-MB,Hair care and aesthetic services,144.44214303657435
CH,Paper waste for treatment: incineration,143.15542793109805
TR,Food waste for treatment: composting and land application,142.43746701704697
KR,Food waste for treatment: incineration,141.12863105634116
WF,"Plastics, basic",140.72246175398422
KR,Computer and related services (72),138.12018070568018
CA-SK,Other communications equipment,137.63933720305468
LT,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",136.42085884362118
CZ,Plastic waste for treatment: incineration,135.69221354889532
HU,Textiles waste for treatment: incineration,135.5646895058595
EE,Wood waste for treatment: landfill,135.23921377587078
WE,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",134.51132635032346
RU,Other waste for treatment: waste water treatment,133.78386874026924
RO,Public administration and defence services; compulsory social security services (75),133.65365649041698
NO,Food waste for treatment: waste water treatment,132.4391848631475
DK,Inert/metal/hazardous waste for treatment: landfill,131.59951568390886
TW,Wood waste for treatment: incineration,131.58809862573636
HU,Paper for treatment: landfill,130.94413062992055
BG,Public administration and defence services; compulsory social security services (75),130.76827651770694
TW,Sewage sludge for treatment: biogasification and land application,129.88650466361423
RO,Inland water transportation services,129.60833670259726
AT,Sewage sludge for treatment: biogasification and land application,128.91930145823451
SI,Liquefied Petroleum Gases (LPG),128.64763077723734
LU,Wood waste for treatment: incineration,128.19513563895592
AT,Other waste for treatment: waste water treatment,128.00421801629912
CH,Sand and clay,125.9166588665429
LV,"Vegetables, fruit, nuts",124.73628740789508
AT,Food waste for treatment: incineration,124.15227030133293
LV,Aluminium and aluminium products,123.89497759326821
AT,Wood waste for treatment: landfill,123.62543739840127
CY,Public administration and defence services; compulsory social security services (75),123.50795358690787
BG,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",122.4573511045657
MT,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),122.24257025877257
HR,Paper and paper products,120.28620783752626
WE,Other waste for treatment: waste water treatment,119.79437907402027
TR,Other waste for treatment: waste water treatment,119.01434345179652
EE,Food waste for treatment: waste water treatment,118.63996492248016
CA-NB,"Water transportation support, maintenance and repair services",118.63155615800817
WA,Stone,118.48239450189898
HR,White Spirit & SBP,117.47845580988982
DE,Paper waste for treatment: biogasification and land application,117.34433490680381
CA-ON,Physician services,116.89760701684558
HR,"Motor vehicles, trailers and semi-trailers (34)",116.72439085403398
DE,Textiles waste for treatment: incineration,115.54551227094248
LV,Leather and leather products (19),115.09875827951049
KR,Textiles waste for treatment: incineration,115.01899389782437
KR,Other waste for treatment: waste water treatment,114.71753675313747
KR,Oil/hazardous waste for treatment: incineration,114.5030431787217
MT,Textiles (17),113.92103388930424
DK,"Plastics, basic",113.71409903061564
PT,Computer and related services (72),112.61916497376978
CA-NS,Other miscellaneous motor vehicle parts,112.2724023220731
CN,Wood waste for treatment: landfill,111.29335845967022
DE,Processed rice,111.21242997844932
JP,Dairy products,110.5950369768432
BG,"Cement, lime and plaster",109.94581218204546
LV,Food waste for treatment: landfill,109.20734543226976
CA-PE,Retail margins - furniture and home furnishings,108.69022168048184
PT,Sugar,108.67002639182476
ES,Wood waste for treatment: incineration,108.55438733558576
MT,Textiles waste for treatment: landfill,107.9958299108605
LU,Paper for treatment: landfill,107.90461893640517
FR,Kerosene,107.79345457952688
TW,Plastic waste for treatment: landfill,107.52053977403442
CA-YT,Retail margins - health and personal care products,107.46614365424456
HR,Sugar,107.43517681646517
HU,Sugar,107.35298389959101
CA-NT,Admissions to live performing arts performances,107.13126094373868
RO,Food waste for treatment: waste water treatment,106.7275421678151
SI,Lubricants,105.71170101510546
BR,Paper for treatment: landfill,105.51463088187306
CH,Inert/metal/hazardous waste for treatment: landfill,105.15631280180543
NO,Plastic waste for treatment: landfill,104.14370010005605
LT,Ceramic goods,103.87103708192888
HU,Inert/metal/hazardous waste for treatment: landfill,103.64375332810015
CZ,Wood waste for treatment: incineration,102.51770200354481
AU,Inert/metal/hazardous waste for treatment: landfill,100.53081792681273
DK,Food waste for treatment: composting and land application,100.43286312313397
CA-YT,Wholesale margins - building materials and supplies,100.26593901695186
CN,Food waste for treatment: composting and land application,99.58383075787022
SE,Sand and clay,99.56517540131182
AT,Plastic waste for treatment: landfill,99.23224539830213
SE,Inland water transportation services,98.95347176829057
LT,Inert/metal/hazardous waste for treatment: landfill,98.8456517829718
CA-NS,Foam products (except for construction),98.74518346758579
LU,Textiles waste for treatment: incineration,98.1272236641063
ES,Other waste for treatment: waste water treatment,97.25589383153799
GR,Wood waste for treatment: landfill,96.21893735184901
FR,Paper waste for treatment: biogasification and land application,94.46221840174354
CA-PE,"Water transportation support, maintenance and repair services",94.05302055585175
SK,Oil/hazardous waste for treatment: incineration,93.41826131376797
CY,Electrical machinery and apparatus n.e.c. (31),93.28363494803611
SI,"Plastics, basic",91.44536783324884
AU,Sewage sludge for treatment: biogasification and land application,90.85476409758633
US,Pigs,90.54421042374629
LT,Food waste for treatment: waste water treatment,90.17496448853386
LU,Other waste for treatment: waste water treatment,89.7106332846396
CA-SK,Printed products,89.66187659307533
BG,Wood waste for treatment: landfill,89.26038643635256
HR,Wood waste for treatment: landfill,88.84780593974249
PL,Textiles waste for treatment: incineration,88.24394733315192
HR,Other non-metallic mineral products,88.16441287899269
CA-MB,Recorded music and other sound recordings,87.7704465699744
CA-NL,"Water transportation support, maintenance and repair services",87.28862068400528
CA-NB,Pesticides and other agricultural chemicals,87.06156952103893
KR,Sand and clay,86.81042388331467
WL,Computer and related services (72),86.8058903660717
LV,Public administration and defence services; compulsory social security services (75),86.66455108538688
LU,Textiles waste for treatment: landfill,86.18341101244674
HR,Food waste for treatment: waste water treatment,86.11869083614263
CA-PE,Softwood lumber,86.09306426563593
CA-SK,"Basic organic chemicals, n.e.c.",85.61237923576425
AU,Food waste for treatment: waste water treatment,85.42350993745738
CA-NL,"Retail margins - building materials, garden equipment and supplies",85.39839406564114
KR,Plastic waste for treatment: incineration,84.93839114445609
KR,Stone,84.07217354078314
SK,Other waste for treatment: waste water treatment,83.58936382130108
CA-NB,Wholesale margins - petroleum and petroleum products,82.5291354366948
LT,Textiles waste for treatment: landfill,82.4973129200361
CA-NL,Other architectural metal products,82.28653699762646
CA-AB,Medical devices,81.89347138440328
CA-BC,"Basic organic chemicals, n.e.c.",81.30659178112279
MT,Other waste for treatment: waste water treatment,81.15243230357227
SI,Public administration and defence services; compulsory social security services (75),81.1372130726242
LV,Non-specified Petroleum Products,80.16632039828025
TW,Food waste for treatment: waste water treatment,79.39662870624406
TW,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",78.83821446023812
FI,Stone,78.33880155218418
LU,Plastic waste for treatment: landfill,77.69804798813
RO,Intert/metal waste for treatment: incineration,77.36255493561947
AT,Naphtha,76.69344357707078
HU,Wood waste for treatment: incineration,76.66243517095121
AU,Food waste for treatment: composting and land application,76.5924793824053
CA-YT,Retail margins - electronics and appliances,75.81807981106344
CN,Products of meat cattle,75.76704128837699
SK,Food waste for treatment: composting and land application,75.16825430792616
CY,Plastic waste for treatment: landfill,75.01350748099286
LT,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",74.91224488193224
LV,Food waste for treatment: waste water treatment,74.49736518310283
WE,P- and other fertiliser,74.09496490255333
LU,Crops nec,73.69543711148427
LT,Food waste for treatment: composting and land application,73.61886789234865
US,Electricity by Geothermal,73.53685765992745
KR,Food waste for treatment: waste water treatment,73.46847210836498
AT,Wood waste for treatment: incineration,73.269012326022
TW,Inert/metal/hazardous waste for treatment: landfill,73.1111827655172
BR,Renting services of machinery and equipment without operator and of personal and household goods (71),72.73654608017895
LV,"Bricks, tiles and construction products, in baked clay",72.71492041839247
CH,Wood waste for treatment: incineration,72.49742560845024
HU,"Cement, lime and plaster",72.46216547478305
CA-PE,Poultry,71.9275015456854
TW,Naphtha,71.9065173951255
CA-MB,"Light gauge metal containers, crowns and closures",71.33046476476108
CY,Textiles waste for treatment: landfill,71.10803861284829
MT,Inert/metal/hazardous waste for treatment: landfill,70.80106919642095
LT,Intert/metal waste for treatment: incineration,70.78159055007487
CA-PE,"Courier, parcel, and local messenger and delivery services",70.73036660899416
TR,Inland water transportation services,70.72432773898224
GR,Plastic waste for treatment: landfill,70.65889493712557
GR,Sewage sludge for treatment: biogasification and land application,70.13704045258012
CA-NB,Motor vehicle transmission and drive train components,70.09529484284509
MX,Other waste for treatment: waste water treatment,69.03394801430811
GR,Other waste for treatment: waste water treatment,68.96314889606158
NO,Other waste for treatment: waste water treatment,68.71869915536188
IE,Sugar,68.69691751601704
ZA,Non-specified Petroleum Products,68.36104576525553
JP,Inert/metal/hazardous waste for treatment: landfill,67.9718801242774
BR,Inland water transportation services,67.75170016201751
SE,"Wool, silk-worm cocoons",67.71974389240411
SK,Textiles waste for treatment: landfill,67.54190565700343
IN,Public administration and defence services; compulsory social security services (75),67.35585895139992
SI,"Vegetables, fruit, nuts",67.30507500727136
CA-YT,Wholesale margins - miscellaneous products,66.62546160466653
MT,Plastic waste for treatment: landfill,66.4320928383056
MT,Leather and leather products (19),66.33769985663444
GR,Inert/metal/hazardous waste for treatment: landfill,66.18319540264473
SK,Wood waste for treatment: landfill,66.09010303427998
BG,Textiles waste for treatment: landfill,65.8527619162174
CA-NT,Water freight transportation services,65.66723948017594
CA-BC,"Industrial and commercial fans, blowers and air purification equipment",65.59130210553198
LU,Wood waste for treatment: landfill,64.85099145000687
RO,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",64.79077144319375
EE,Other waste for treatment: waste water treatment,64.13259572728408
DK,Wood waste for treatment: landfill,63.57082198097201
CZ,White Spirit & SBP,63.32721497590296
WF,Paraffin Waxes,63.15002674062673
TW,Gas/Diesel Oil,62.87623644767644
WM,Paper and wood waste for treatment: composting and land application,62.0661451481958
WL,Aviation Gasoline,60.32851538831199
CN,Other waste for treatment: waste water treatment,58.792732589723336
SI,Leather and leather products (19),58.79082386395034
TW,Paper for treatment: landfill,58.18002038229293
TW,Food waste for treatment: composting and land application,57.54583309136043
TW,Textiles waste for treatment: landfill,56.71367137746501
LT,Other non-metallic mineral products,56.566676398225674
GR,Naphtha,56.54557872549323
IN,Kerosene,56.17770674235818
HR,Intert/metal waste for treatment: incineration,55.80933734302868
HR,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",55.37292348649678
BR,Naphtha,55.15039554031451
AT,Inert/metal/hazardous waste for treatment: landfill,54.72210350026366
RO,Textiles waste for treatment: landfill,54.580274642227465
MT,Wood waste for treatment: landfill,54.455009205212285
CA-NB,Physician services,54.136811848644136
DK,P- and other fertiliser,53.71002820958996
DE,Stone,53.574219734616584
CA-BC,Ambulance services,53.511846489838334
PT,Processed rice,53.38938237379055
CA-BC,Threaded metal fasteners and other turned metal products including automotive,53.184043031664416
SK,Plastic waste for treatment: landfill,52.42389630313004
SK,Paper waste for treatment: incineration,52.1558139821496
BE,Stone,52.075757567469864
PL,Processed rice,52.073713779848234
CA-NL,Wholesale margins - farm products,52.015246200118
BG,Food waste for treatment: waste water treatment,51.85721574133509
LT,Sewage sludge for treatment: biogasification and land application,51.35122191217511
SI,Food waste for treatment: landfill,51.2896308748336
BG,Plastic waste for treatment: landfill,50.68152489048981
BR,Plastic waste for treatment: landfill,50.01850778454898
BR,Textiles waste for treatment: landfill,49.83885296670854
LT,Inland water transportation services,49.321622611762336
WE,Paper and wood waste for treatment: composting and land application,49.252317624245876
